post_id,text_urdu,text_roman,text_english,platform,collection_date,post_length,depression_label,llm_label,human_verified,label_confidence,cultural_markers,keywords_matched
a3de4c4a6a35d17b,نیند نہیں آتی رات کو، بس چھت کو تکتا رہتا ہوں,"Neend nahi aati raat ko, bas chhat ko takta rehta hun","Can't sleep at night, just keep staring at the ceiling",twitter_x,2025-01-31,45,2,2,False,0.842,"tanha,bhetar",دل اداس
1db6aa0006c639ee,دوستوں کے ساتھ کھانا کھایا، بہت مزہ آیا,"Doston ke sath khana khaya, bohat maza aaya","Had food with friends, really enjoyed it",twitter_x,2025-02-16,39,0,0,False,0.981,"khushi,dost",خوشی نہیں ملتی
db41eb5af357bec3,رویا تو نہیں پر اندر سے ٹوٹا ہوا ہوں,Roya to nahi par andar se toota hua hun,Haven't cried but I'm broken from inside,twitter_x,2024-04-11,36,2,2,True,0.652,"neend,udaasi",تھکاوٹ
14ff05256f1a5f81,آج موڈ ٹھیک نہیں، کسی سے بات نہیں کرنا,"Aaj mood theek nahi, kisi se baat nahi karni","Mood is off today, don't want to talk to anyone",twitter_x,2024-05-04,38,1,1,True,0.705,"akela,dard",بیکار لگتا ہے
f92a206363d0e8c4,نئے دوست بنے ہیں، زندگی اچھی لگ رہی ہے,"Naye dost bane hain, zindagi achi lag rahi hai","Made new friends, life is feeling good",twitter_x,2024-04-29,38,0,0,False,0.838,kamyabi,اداسی
e033c4e2620e8183,آج موسم بہت اچھا ہے، باہر گھومنے گیا,"Aaj mausam bohat acha hai, bahar ghumne gaya","Today the weather is very nice, went out for a walk",twitter_x,2024-08-13,36,0,0,False,0.949,"ghar,khushi",اکیلا
92bf862c212e16f7,راتیں بہت لمبی ہیں، ختم ہونے کا نام نہیں لیتیں,"Raatein bohat lambi hain, khatam hone ka naam nahi leti","Nights are very long, they seem endless",twitter_x,2024-04-03,46,3,3,True,0.697,"tanhai,zindagi,khatam",خوشی نہیں ملتی
0ca0183863ca09a5,گھر والوں کے ساتھ وقت گزرا، خوشی ہوئی,"Ghar walon ke sath waqt guzra, khushi hui","Spent time with family, felt happy",twitter_x,2025-04-07,37,0,0,False,0.938,,اداسی
46f7f57d05d01817,تھک گیا ہوں لڑتے لڑتے، اب اور نہیں ہوتا,"Thak gaya hun larte larte, ab aur nahi hota","I'm tired of fighting, I can't do it anymore",twitter_x,2025-01-03,39,3,3,True,0.763,"thakawat,dard,khatam",خوشی نہیں ملتی
0cae30cab762376d,آج سیر کو گیا، طبیعت تازہ ہو گئی,"Aaj sair ko gaya, tabiyat taza ho gayi","Went for a walk today, felt refreshed",twitter_x,2024-10-18,32,0,0,False,0.888,"ghar,khushi",اکیلا
668e593ed7e9d2a3,آج پھر وہی پرانی یادیں آئیں,Aaj phir wahi purani yaadein aayin,Those old memories came again today,twitter_x,2024-09-17,27,1,1,False,0.928,"udaasi,akela",زندگی بوجھ
086b2386c77bfd42,رویا تو نہیں پر اندر سے ٹوٹا ہوا ہوں,Roya to nahi par andar se toota hua hun,Haven't cried but I'm broken from inside,twitter_x,2025-04-09,36,2,2,False,0.813,"tanhai,dard",خوشی نہیں ملتی
206b34a2832220d1,نیند نہیں آتی رات کو، بس چھت کو تکتا رہتا ہوں,"Neend nahi aati raat ko, bas chhat ko takta rehta hun","Can't sleep at night, just keep staring at the ceiling",twitter_x,2024-08-15,45,2,2,False,0.829,"udaasi,akela,bekar",تنہائی
f6add968efdc0112,پرانے دوستوں سے ملاقات ہوئی بہت اچھا لگا,Purane doston se mulaqat hui bohat acha laga,"Met old friends, felt very good",twitter_x,2025-02-04,40,0,0,False,0.988,"khushi,dost",زندگی بوجھ
5f189b0c85a4fcb7,محنت کرتا ہوں پر نتیجہ نہیں ملتا، دل بھاری ہے,"Mehnat karta hun par natija nahi milta, dil bhari hai","I work hard but get no result, heart feels heavy",twitter_x,2024-04-13,45,1,1,False,0.944,udaasi,امید نہیں
3c307b173a691c0f,جو کام پہلے اچھا لگتا تھا اب وہ بھی بوجھ لگتا ہے,Jo kaam pehle acha lagta tha ab woh bhi bojh lagta hai,Work that used to feel good now feels like a burden too,twitter_x,2024-09-09,48,2,2,True,0.652,"udaasi,akela,bekar",تنہائی
c265f7b29101b094,اندھیرا ہی اندھیرا ہے، روشنی کی کوئی امید نہیں,"Andhera hi andhera hai, roshni ki koi umeed nahi","There is only darkness, no hope for light",twitter_x,2024-06-19,46,3,3,True,0.814,"maqsad,maut,dard",اداسی
b3b4acf71d780ab6,آج پھر وہی پرانی یادیں آئیں,Aaj phir wahi purani yaadein aayin,Those old memories came again today,twitter_x,2024-08-10,27,1,1,False,0.8,udaasi,کوئی نہیں سمجھتا
6e4173334683ded3,خوشی کا احساس بھول گیا ہوں,Khushi ka ehsaas bhool gaya hun,I have forgotten what happiness feels like,twitter_x,2024-09-17,26,2,2,False,0.787,"udaasi,akela,bekar",زندگی بوجھ
d84cfe213ca3cfe6,آج کا دن بہت پرسکون رہا,Aaj ka din bohat pursukoon raha,Today was a very peaceful day,twitter_x,2025-04-05,23,0,0,False,0.933,kamyabi,بیکار لگتا ہے
5c9a2228686d13f4,چائے پی کر دن کی شروعات اچھی ہوئی,Chai pi kar din ki shuruat achi hui,Started the day well with tea,twitter_x,2025-02-17,33,0,0,False,0.899,"khushi,dost",خوشی نہیں ملتی
105985d8a1f132e4,آج بارش میں بھیگا، بچپن یاد آ گیا,"Aaj barish mein bhiga, bachpan yaad aa gaya","Got wet in the rain today, remembered childhood",twitter_x,2024-10-10,33,0,0,False,0.834,"ghar,khushi",دل اداس
39167232a4e278fc,آج کا دن بہت پرسکون رہا,Aaj ka din bohat pursukoon raha,Today was a very peaceful day,twitter_x,2024-10-27,23,0,0,False,0.915,"ghar,khushi",رونا آتا ہے
1c38732dda0975c4,آج کام میں بہت کامیابی ملی,Aaj kaam mein bohat kamyabi mili,Got a lot of success in work today,twitter_x,2025-04-06,26,0,0,False,0.932,"ghar,khushi",رونا آتا ہے
ff2f3ca8c75075e6,زندگی میں کبھی کبھی اکیلا پن بہت بڑھ جاتا ہے,Zindagi mein kabhi kabhi akela pan bohat barh jata hai,Sometimes loneliness in life increases a lot,twitter_x,2025-01-12,44,1,1,False,0.864,"neend,sochein",اداسی
43607bb51f388f5f,تھک گیا ہوں لڑتے لڑتے، اب اور نہیں ہوتا,"Thak gaya hun larte larte, ab aur nahi hota","I'm tired of fighting, I can't do it anymore",twitter_x,2025-01-13,39,3,3,True,0.663,"umeed_nahi,andhera",نیند نہیں آتی
30e3685a98cb7b27,آج کام میں بہت کامیابی ملی,Aaj kaam mein bohat kamyabi mili,Got a lot of success in work today,twitter_x,2024-12-09,26,0,0,False,0.88,"khushi,dost",خوشی نہیں ملتی
84acc7467af90ae4,دنیا میں میرے لیے کوئی جگہ نہیں,Duniya mein mere liye koi jagah nahi,There's no place for me in this world,twitter_x,2025-01-04,31,3,3,True,0.82,"bojh,maut",بیکار لگتا ہے
6e59d769ff2a1517,گھر سے نکلنے کا دل نہیں کرتا، بند کمرے میں بیٹھا ہوں,"Ghar se nikalne ka dil nahi karta, band kamre mein baitha hun","Don't feel like leaving home, sitting in a closed room",twitter_x,2024-08-18,52,2,2,False,0.836,"tanha,bhetar",بیکار لگتا ہے
e6e3e031b4234b7c,کسی سے ملنے کا دل نہیں، سب بیکار لگتا ہے,"Kisi se milne ka dil nahi, sab bekar lagta hai","Don't want to meet anyone, everything feels pointless",twitter_x,2024-09-23,40,2,2,False,0.917,"udaasi,akela,bekar",دل اداس
de65e08e4201b07d,آج کام میں بہت کامیابی ملی,Aaj kaam mein bohat kamyabi mili,Got a lot of success in work today,twitter_x,2024-12-13,26,0,0,False,0.836,kamyabi,بیکار لگتا ہے
d4e47b8abac7f312,نئی کتاب شروع کی ہے، بہت دلچسپ ہے,"Nai kitab shuru ki hai, bohat dilchasp hai","Started a new book, it's very interesting",twitter_x,2024-01-24,33,0,0,False,0.842,,رونا آتا ہے
0c9ea21bdbd4b853,آج بارش میں بھیگا، بچپن یاد آ گیا,"Aaj barish mein bhiga, bachpan yaad aa gaya","Got wet in the rain today, remembered childhood",twitter_x,2024-07-09,33,0,0,False,0.939,"khushi,dost",کوئی نہیں سمجھتا
62c801fa74860527,کھانے پینے کا بھی دل نہیں، سب بے مزہ لگتا ہے,"Khane pine ka bhi dil nahi, sab be maza lagta hai","Don't even feel like eating, everything feels tasteless",twitter_x,2025-01-30,44,2,2,False,0.779,"tanha,bhetar",تنہائی
afa10870860d1a68,چائے پی کر دن کی شروعات اچھی ہوئی,Chai pi kar din ki shuruat achi hui,Started the day well with tea,twitter_x,2024-05-25,33,0,0,False,0.932,,اکیلا
f42df4b3f89b81ca,اندھیرا ہی اندھیرا ہے، روشنی کی کوئی امید نہیں,"Andhera hi andhera hai, roshni ki koi umeed nahi","There is only darkness, no hope for light",twitter_x,2025-04-17,46,3,3,True,0.84,"maqsad,maut,dard",اکیلا
741f0177cd574e1a,آج بارش میں بھیگا، بچپن یاد آ گیا,"Aaj barish mein bhiga, bachpan yaad aa gaya","Got wet in the rain today, remembered childhood",twitter_x,2024-03-02,33,0,0,False,0.952,,نیند نہیں آتی
cd73823560250e93,میری وجہ سے سب کو تکلیف ہے، بہتر ہوتا میں نہ ہوتا,"Meri wajah se sab ko takleef hai, behtar hota mein na hota","Everyone suffers because of me, it would be better if I weren't here",twitter_x,2024-04-03,49,3,3,True,0.686,"maqsad,maut,dard",خوشی نہیں ملتی
7fb84f5c11f3fbd4,نئی کتاب شروع کی ہے، بہت دلچسپ ہے,"Nai kitab shuru ki hai, bohat dilchasp hai","Started a new book, it's very interesting",twitter_x,2024-04-01,33,0,0,False,0.932,"khushi,dost",اداسی
26d70f2a6b33a7ca,تھکاوٹ بہت ہے، آرام نہیں ملتا,"Thakawat bohat hai, aram nahi milta","Very tired, can't seem to rest",twitter_x,2024-12-12,29,1,1,False,0.893,"udaasi,akela",تھکاوٹ
69a5fa9c5c4fe476,چائے پی کر دن کی شروعات اچھی ہوئی,Chai pi kar din ki shuruat achi hui,Started the day well with tea,twitter_x,2024-01-01,33,0,0,False,0.87,"ghar,khushi",امید نہیں
0fe8655c91b612e3,آج کا دن بہت پرسکون رہا,Aaj ka din bohat pursukoon raha,Today was a very peaceful day,twitter_x,2024-06-09,23,0,0,False,0.988,,اداسی
faae1f1b95b6dc25,رویا تو نہیں پر اندر سے ٹوٹا ہوا ہوں,Roya to nahi par andar se toota hua hun,Haven't cried but I'm broken from inside,twitter_x,2025-04-05,36,2,2,False,0.887,"bojh,akela",رونا آتا ہے
29e4acccb17177a9,ہر روز ایک جیسا ہے، کوئی فرق نہیں پڑتا,"Har roz ek jaisa hai, koi farq nahi parta","Every day is the same, nothing matters anymore",twitter_x,2024-05-09,38,2,2,True,0.713,"bojh,akela",بیکار لگتا ہے
923f7fd412cbfd3e,کوئی نہیں ہے جو سمجھے، سب اپنے میں مگن ہیں,"Koi nahi hai jo samjhe, sab apne mein magan hain","There's no one to understand, everyone is absorbed in themselves",twitter_x,2025-01-01,42,2,2,False,0.763,"umeed,dard",ڈپریشن
15f1e0a1c428b5e1,آج بارش میں بھیگا، بچپن یاد آ گیا,"Aaj barish mein bhiga, bachpan yaad aa gaya","Got wet in the rain today, remembered childhood",twitter_x,2024-10-30,33,0,0,False,0.833,mausam,رونا آتا ہے
64ccb59d413f17c1,آج کا دن بہت پرسکون رہا,Aaj ka din bohat pursukoon raha,Today was a very peaceful day,twitter_x,2024-01-11,23,0,0,False,0.922,"ghar,khushi",زندگی بوجھ
3b4ec6c18b331da4,زندگی میں کبھی کبھی اکیلا پن بہت بڑھ جاتا ہے,Zindagi mein kabhi kabhi akela pan bohat barh jata hai,Sometimes loneliness in life increases a lot,twitter_x,2025-04-03,44,1,1,False,0.821,"akela,dard",خوشی نہیں ملتی
6cb4885c21e0a77c,گھر والوں کے ساتھ وقت گزرا، خوشی ہوئی,"Ghar walon ke sath waqt guzra, khushi hui","Spent time with family, felt happy",twitter_x,2024-12-22,37,0,0,False,0.919,,تنہائی
8334c761e7260b7b,گھر والوں کے ساتھ وقت گزرا، خوشی ہوئی,"Ghar walon ke sath waqt guzra, khushi hui","Spent time with family, felt happy",twitter_x,2025-01-24,37,0,0,False,0.896,"khushi,dost",ڈپریشن
3e54b01fbac437ad,آج کا دن بہت پرسکون رہا,Aaj ka din bohat pursukoon raha,Today was a very peaceful day,twitter_x,2025-02-16,23,0,0,False,0.962,"khushi,dost",ڈپریشن
8e9ef45dfd42d0e6,آج بارش میں بھیگا، بچپن یاد آ گیا,"Aaj barish mein bhiga, bachpan yaad aa gaya","Got wet in the rain today, remembered childhood",twitter_x,2024-07-16,33,0,0,False,0.884,,امید نہیں
64b742927e0e0c8e,جو کام پہلے اچھا لگتا تھا اب وہ بھی بوجھ لگتا ہے,Jo kaam pehle acha lagta tha ab woh bhi bojh lagta hai,Work that used to feel good now feels like a burden too,twitter_x,2024-01-22,48,2,2,False,0.886,"tanhai,dard",اکیلا
ce37f365abe84cc0,کبھی کبھی بہت اکیلا محسوس ہوتا ہے,Kabhi kabhi bohat akela mahsoos hota hai,Sometimes feel very alone,twitter_x,2025-01-22,33,1,1,False,0.827,"udaasi,akela",ڈپریشن
e02b59b58fd22a8c,زندگی میں کوئی مقصد نہیں رہا، کیوں جیوں,"Zindagi mein koi maqsad nahi raha, kyun jiyun","No purpose left in life, why should I live",twitter_x,2025-02-24,39,3,3,True,0.862,"bojh,maut",بیکار لگتا ہے
3f9befb66a8cd3fd,نئی کتاب شروع کی ہے، بہت دلچسپ ہے,"Nai kitab shuru ki hai, bohat dilchasp hai","Started a new book, it's very interesting",twitter_x,2025-03-26,33,0,0,False,0.928,,کوئی نہیں سمجھتا
5301d86d85f88a0a,نئے دوست بنے ہیں، زندگی اچھی لگ رہی ہے,"Naye dost bane hain, zindagi achi lag rahi hai","Made new friends, life is feeling good",twitter_x,2024-11-01,38,0,0,False,0.978,,تنہائی
589b9ff6da702517,ہر روز ایک جیسا ہے، کوئی فرق نہیں پڑتا,"Har roz ek jaisa hai, koi farq nahi parta","Every day is the same, nothing matters anymore",twitter_x,2024-11-08,38,2,2,True,0.68,"neend,udaasi",تھکاوٹ
1c9a46083c96f430,زندگی میں کوئی مقصد نہیں رہا، کیوں جیوں,"Zindagi mein koi maqsad nahi raha, kyun jiyun","No purpose left in life, why should I live",twitter_x,2024-07-04,39,3,3,True,0.855,"maqsad,maut,dard",ڈپریشن
80050251fa19c613,آج کچھ ٹھیک نہیں لگ رہا، بس یوں ہی,"Aaj kuch theek nahi lag raha, bas yun hi","Not feeling right today, just like that",twitter_x,2025-02-08,34,1,1,False,0.776,thakawat,تھکاوٹ
ed493649b1bfcd41,تھک گیا ہوں لڑتے لڑتے، اب اور نہیں ہوتا,"Thak gaya hun larte larte, ab aur nahi hota","I'm tired of fighting, I can't do it anymore",twitter_x,2024-01-29,39,3,3,True,0.888,"bojh,maut",دل اداس
f6571616824864cb,کوئی نہیں ہے جو سمجھے، سب اپنے میں مگن ہیں,"Koi nahi hai jo samjhe, sab apne mein magan hain","There's no one to understand, everyone is absorbed in themselves",twitter_x,2024-03-09,42,2,1,True,0.709,"tanhai,dard",کوئی نہیں سمجھتا
5ccd133292819ae0,آج سیر کو گیا، طبیعت تازہ ہو گئی,"Aaj sair ko gaya, tabiyat taza ho gayi","Went for a walk today, felt refreshed",twitter_x,2024-03-17,32,0,0,False,0.868,mausam,تھکاوٹ
dc10a3860e749973,کچھ اچھا نہیں لگ رہا آج کل,Kuch acha nahi lag raha aaj kal,Nothing feels good these days,twitter_x,2024-07-06,26,1,1,False,0.901,"yaad,dard",بیکار لگتا ہے
245bf61b1b2b41e4,ہر روز ایک جیسا ہے، کوئی فرق نہیں پڑتا,"Har roz ek jaisa hai, koi farq nahi parta","Every day is the same, nothing matters anymore",twitter_x,2024-01-02,38,2,2,False,0.895,"tanhai,dard",اکیلا
9825756255e7301f,محبت اور امید دونوں ختم ہو گئے ہیں,Muhabbat aur umeed dono khatam ho gaye hain,Both love and hope have ended,twitter_x,2024-06-07,34,2,2,False,0.763,"tanhai,dard",اداسی
366e53b3d3c9c6f3,رات کو نیند دیر سے آتی ہے، سوچیں چلتی رہتی ہیں,"Raat ko neend der se aati hai, sochein chalti rehti hain","Sleep comes late at night, thoughts keep running",twitter_x,2024-02-11,46,1,2,False,0.894,udaasi,اداسی
c0fc2442e1ade5ee,آج خوشی نہیں آئی، بس گزر گیا دن,"Aaj khushi nahi aayi, bas guzar gaya din","No joy came today, the day just passed",twitter_x,2024-01-21,31,1,1,False,0.809,"neend,sochein",امید نہیں
2efee3cf2c69a7af,اب جینے کی خواہش بھی نہیں رہی,Ab jeene ki khawahish bhi nahi rahi,Don't even have the will to live anymore,twitter_x,2024-01-28,29,3,3,True,0.788,"bojh,maut",اکیلا
9a4cd0c4f7eb2dde,نئی کتاب شروع کی ہے، بہت دلچسپ ہے,"Nai kitab shuru ki hai, bohat dilchasp hai","Started a new book, it's very interesting",twitter_x,2024-06-15,33,0,0,False,0.889,mausam,تنہائی
c7754f250e70f876,خاندان کے ساتھ پکنک پر گئے,Khandan ke sath picnic par gaye,Went on a picnic with family,twitter_x,2025-02-26,26,0,0,False,0.967,,نیند نہیں آتی
718f95873e5c9371,زندگی میں کبھی کبھی اکیلا پن بہت بڑھ جاتا ہے,Zindagi mein kabhi kabhi akela pan bohat barh jata hai,Sometimes loneliness in life increases a lot,twitter_x,2024-09-22,44,1,0,False,0.907,"neend,sochein",کوئی نہیں سمجھتا
ec27ebf5b9991be7,نیند نہیں آتی رات کو، بس چھت کو تکتا رہتا ہوں,"Neend nahi aati raat ko, bas chhat ko takta rehta hun","Can't sleep at night, just keep staring at the ceiling",twitter_x,2024-11-14,45,2,2,False,0.866,"neend,udaasi",بیکار لگتا ہے
a76c9e8149b7a1ec,ہر رات سوچتا ہوں کاش صبح نہ ہو,Har raat sochta hun kaash subah na ho,Every night I wish morning would not come,twitter_x,2025-02-17,30,3,3,True,0.755,"tanhai,zindagi,khatam",تنہائی
90c9279b49d5751c,جو کام پہلے اچھا لگتا تھا اب وہ بھی بوجھ لگتا ہے,Jo kaam pehle acha lagta tha ab woh bhi bojh lagta hai,Work that used to feel good now feels like a burden too,twitter_x,2024-11-06,48,2,2,True,0.728,"udaasi,akela,bekar",اکیلا
b9733d5dff8d27f8,کسی سے ملنے کا دل نہیں، سب بیکار لگتا ہے,"Kisi se milne ka dil nahi, sab bekar lagta hai","Don't want to meet anyone, everything feels pointless",twitter_x,2024-07-19,40,2,2,False,0.827,"tanhai,dard",امید نہیں
3ad49e0e6170b44b,کھانے پینے کا بھی دل نہیں، سب بے مزہ لگتا ہے,"Khane pine ka bhi dil nahi, sab be maza lagta hai","Don't even feel like eating, everything feels tasteless",twitter_x,2024-06-10,44,2,2,True,0.698,"bojh,akela",اکیلا
1c77587796235657,محنت کرتا ہوں پر نتیجہ نہیں ملتا، دل بھاری ہے,"Mehnat karta hun par natija nahi milta, dil bhari hai","I work hard but get no result, heart feels heavy",twitter_x,2025-02-11,45,1,1,False,0.766,"yaad,dard",نیند نہیں آتی
dc49efc9d5282fff,چائے پی کر دن کی شروعات اچھی ہوئی,Chai pi kar din ki shuruat achi hui,Started the day well with tea,twitter_x,2024-05-13,33,0,0,False,0.84,mausam,دل اداس
83df2c4c1d2d6f16,کسی سے ملنے کا دل نہیں، سب بیکار لگتا ہے,"Kisi se milne ka dil nahi, sab bekar lagta hai","Don't want to meet anyone, everything feels pointless",twitter_x,2024-03-12,40,2,2,False,0.871,"udaasi,akela,bekar",تنہائی
314a30df2b82b1ed,آج کام میں بہت کامیابی ملی,Aaj kaam mein bohat kamyabi mili,Got a lot of success in work today,twitter_x,2024-10-11,26,0,0,False,0.889,mausam,خوشی نہیں ملتی
e08cbc106d3b8999,خاندان کے ساتھ پکنک پر گئے,Khandan ke sath picnic par gaye,Went on a picnic with family,twitter_x,2024-12-06,26,0,0,False,0.832,"khushi,dost",دل اداس
a99cdd549b5b6774,دل کرتا ہے سب چھوڑ دوں، کہیں چلا جاؤں,"Dil karta hai sab chhor dun, kahin chala jaun","Feel like leaving everything behind, going somewhere",twitter_x,2024-11-24,37,2,2,True,0.707,"tanha,bhetar",ڈپریشن
913cd22960aaf929,تھک گیا ہوں لڑتے لڑتے، اب اور نہیں ہوتا,"Thak gaya hun larte larte, ab aur nahi hota","I'm tired of fighting, I can't do it anymore",twitter_x,2025-04-22,39,3,3,True,0.712,"maqsad,maut,dard",رونا آتا ہے
7ab1bd7e36b6b0dc,کسی سے ملنے کا دل نہیں، سب بیکار لگتا ہے,"Kisi se milne ka dil nahi, sab bekar lagta hai","Don't want to meet anyone, everything feels pointless",twitter_x,2025-04-02,40,2,2,False,0.893,"bojh,akela",زندگی بوجھ
b846a93c733dc7c1,خوشی کا احساس بھول گیا ہوں,Khushi ka ehsaas bhool gaya hun,I have forgotten what happiness feels like,twitter_x,2024-06-16,26,2,2,False,0.769,"neend,udaasi",رونا آتا ہے
281aa99a68883720,لوگوں کے درمیان بھی اکیلا محسوس ہوتا ہوں,Logon ke darmiyan bhi akela mahsoos hota hun,Even among people I feel alone,twitter_x,2024-02-10,40,2,2,False,0.76,"neend,udaasi",دل اداس
456c06c6226fecd3,کھانے پینے کا بھی دل نہیں، سب بے مزہ لگتا ہے,"Khane pine ka bhi dil nahi, sab be maza lagta hai","Don't even feel like eating, everything feels tasteless",twitter_x,2025-04-07,44,2,2,False,0.778,"udaasi,akela,bekar",تھکاوٹ
fdb8d8c72ba9c256,لوگوں کے درمیان بھی اکیلا محسوس ہوتا ہوں,Logon ke darmiyan bhi akela mahsoos hota hun,Even among people I feel alone,twitter_x,2025-03-24,40,2,2,False,0.765,"tanhai,dard",کوئی نہیں سمجھتا
f93855f39b836e43,محبت اور امید دونوں ختم ہو گئے ہیں,Muhabbat aur umeed dono khatam ho gaye hain,Both love and hope have ended,twitter_x,2024-07-17,34,2,2,False,0.805,"bojh,akela",کوئی نہیں سمجھتا
e0e1314301fdb55a,نیند نہیں آتی رات کو، بس چھت کو تکتا رہتا ہوں,"Neend nahi aati raat ko, bas chhat ko takta rehta hun","Can't sleep at night, just keep staring at the ceiling",twitter_x,2024-02-11,45,2,2,True,0.704,"tanhai,dard",ڈپریشن
22355ed84862d9bc,راتیں بہت لمبی ہیں، ختم ہونے کا نام نہیں لیتیں,"Raatein bohat lambi hain, khatam hone ka naam nahi leti","Nights are very long, they seem endless",twitter_x,2024-03-31,46,3,3,True,0.628,"bojh,maut",تنہائی
b2acccb2d942a61e,آج سیر کو گیا، طبیعت تازہ ہو گئی,"Aaj sair ko gaya, tabiyat taza ho gayi","Went for a walk today, felt refreshed",twitter_x,2024-12-04,32,0,0,False,0.925,"khushi,dost",زندگی بوجھ
6b462cf85d6b556e,راتیں بہت لمبی ہیں، ختم ہونے کا نام نہیں لیتیں,"Raatein bohat lambi hain, khatam hone ka naam nahi leti","Nights are very long, they seem endless",twitter_x,2024-12-28,46,3,3,True,0.844,"thakawat,dard,khatam",تنہائی
309d80a6834f5ca2,رات کو نیند دیر سے آتی ہے، سوچیں چلتی رہتی ہیں,"Raat ko neend der se aati hai, sochein chalti rehti hain","Sleep comes late at night, thoughts keep running",twitter_x,2024-05-22,46,1,1,False,0.838,"akela,dard",خوشی نہیں ملتی
b23ba9b8a274e4f3,دل اداس ہے، سمجھ نہیں آتا کیوں,"Dil udaas hai, samajh nahi aata kyun","Heart is sad, don't understand why",twitter_x,2025-04-01,30,1,1,False,0.803,"akela,dard",ڈپریشن
bde31eadd395e669,میری وجہ سے سب کو تکلیف ہے، بہتر ہوتا میں نہ ہوتا,"Meri wajah se sab ko takleef hai, behtar hota mein na hota","Everyone suffers because of me, it would be better if I weren't here",twitter_x,2024-05-10,49,3,3,True,0.871,"bojh,maut",بیکار لگتا ہے
f5b1f7003fdf628d,آج پھر وہی پرانی یادیں آئیں,Aaj phir wahi purani yaadein aayin,Those old memories came again today,twitter_x,2024-01-16,27,1,0,False,0.866,"akela,dard",امید نہیں
39fc0ec4903dacfa,دوستوں کے ساتھ کھانا کھایا، بہت مزہ آیا,"Doston ke sath khana khaya, bohat maza aaya","Had food with friends, really enjoyed it",twitter_x,2024-09-17,39,0,0,False,0.854,kamyabi,رونا آتا ہے
871c89a6e7e458c8,دل کرتا ہے سب چھوڑ دوں، کہیں چلا جاؤں,"Dil karta hai sab chhor dun, kahin chala jaun","Feel like leaving everything behind, going somewhere",twitter_x,2024-09-13,37,2,2,False,0.856,"neend,udaasi",امید نہیں
1cb846d3c5f92c48,لوگوں کے درمیان بھی اکیلا محسوس ہوتا ہوں,Logon ke darmiyan bhi akela mahsoos hota hun,Even among people I feel alone,twitter_x,2024-05-17,40,2,2,False,0.82,"neend,udaasi",بیکار لگتا ہے
79167bd629782853,آج خوشی نہیں آئی، بس گزر گیا دن,"Aaj khushi nahi aayi, bas guzar gaya din","No joy came today, the day just passed",twitter_x,2024-01-03,31,1,1,True,0.727,"yaad,dard",ڈپریشن
ae0dda19e9445b39,گھر سے نکلنے کا دل نہیں کرتا، بند کمرے میں بیٹھا ہوں,"Ghar se nikalne ka dil nahi karta, band kamre mein baitha hun","Don't feel like leaving home, sitting in a closed room",twitter_x,2024-06-04,52,2,2,True,0.722,"tanhai,dard",امید نہیں
346d14cc6c264d7c,دل کرتا ہے سب چھوڑ دوں، کہیں چلا جاؤں,"Dil karta hai sab chhor dun, kahin chala jaun","Feel like leaving everything behind, going somewhere",twitter_x,2024-11-06,37,2,2,False,0.839,"tanhai,dard",خوشی نہیں ملتی
b064f0cc77ead306,رویا تو نہیں پر اندر سے ٹوٹا ہوا ہوں,Roya to nahi par andar se toota hua hun,Haven't cried but I'm broken from inside,twitter_x,2024-09-10,36,2,2,False,0.868,"tanhai,dard",دل اداس
ff7cf3af71955137,محبت اور امید دونوں ختم ہو گئے ہیں,Muhabbat aur umeed dono khatam ho gaye hain,Both love and hope have ended,twitter_x,2024-11-06,34,2,2,False,0.814,"umeed,dard",نیند نہیں آتی
12f19330d3a96c27,پرانے دوستوں سے ملاقات ہوئی بہت اچھا لگا,Purane doston se mulaqat hui bohat acha laga,"Met old friends, felt very good",twitter_x,2024-07-17,40,0,0,False,0.827,"khushi,dost",بیکار لگتا ہے
140252a35f2e6757,دوستوں کے ساتھ کھانا کھایا، بہت مزہ آیا,"Doston ke sath khana khaya, bohat maza aaya","Had food with friends, really enjoyed it",twitter_x,2024-12-25,39,0,0,False,0.94,,تھکاوٹ
06f57faa21cbe5e7,کوئی نہیں ہے جو سمجھے، سب اپنے میں مگن ہیں,"Koi nahi hai jo samjhe, sab apne mein magan hain","There's no one to understand, everyone is absorbed in themselves",twitter_x,2024-07-28,42,2,2,True,0.708,"udaasi,akela,bekar",رونا آتا ہے
0447b7be1c29beba,دوستوں کے ساتھ کھانا کھایا، بہت مزہ آیا,"Doston ke sath khana khaya, bohat maza aaya","Had food with friends, really enjoyed it",twitter_x,2025-03-22,39,0,0,False,0.959,mausam,اکیلا
5e469d1602f83012,آج کچھ ٹھیک نہیں لگ رہا، بس یوں ہی,"Aaj kuch theek nahi lag raha, bas yun hi","Not feeling right today, just like that",twitter_x,2024-03-24,34,1,1,False,0.797,"akela,dard",اکیلا
a766068c3b688411,کوئی نہیں ہے جو سمجھے، سب اپنے میں مگن ہیں,"Koi nahi hai jo samjhe, sab apne mein magan hain","There's no one to understand, everyone is absorbed in themselves",twitter_x,2024-10-24,42,2,2,True,0.652,"neend,udaasi",رونا آتا ہے
db0d9b2e273e61c2,ہر چیز سے نفرت ہو گئی ہے، زندگی سے بھی,"Har cheez se nafrat ho gayi hai, zindagi se bhi","Grown to hate everything, including life itself",twitter_x,2024-03-17,38,3,3,True,0.72,"tanhai,zindagi,khatam",دل اداس
